base_size,layer_index,petal_index,opening_degree,base_width,length,curvature,twist_angle,thickness
4.5988,1,4,0.0998,1.129444,1.923083,0.780177,109.3621,0.115944
4.5988,2,0,0.0998,1.224425,2.569105,0.556588,0.0,0.118033
4.5988,2,1,0.0998,1.39038,2.713483,0.597163,34.3115,0.119059
4.5988,2,2,0.0998,1.271492,2.721705,0.580156,65.1139,0.123804
4.5988,2,3,0.0998,1.246996,2.700075,0.54876,103.4996,0.12686
4.5988,2,4,0.0998,1.237018,2.560341,0.591558,138.5685,0.110379
4.5988,2,5,0.0998,1.278191,2.673458,0.568442,173.0518,0.109079
4.5988,2,6,0.0998,1.256282,2.623324,0.604728,210.5389,0.118184
4.5988,2,7,0.0998,1.241629,2.848117,0.522441,236.4076,0.127869
4.5988,3,0,0.0998,1.426771,3.61756,0.288806,0.0,0.10664
4.5988,3,1,0.0998,1.470025,4.06132,0.281124,30.9244,0.10721
4.5988,3,2,0.0998,1.348302,3.456343,0.303058,64.152,0.103093
4.5988,3,3,0.0998,1.419007,4.186167,0.280453,95.3479,0.102528
4.5988,3,4,0.0998,1.389759,3.761521,0.293653,127.9179,0.102827
4.5988,3,5,0.0998,1.435715,3.63395,0.320696,159.6973,0.104399
4.5988,3,6,0.0998,1.369267,3.956439,0.305686,197.7709,0.093864
4.5988,3,7,0.0998,1.328043,3.890718,0.287554,215.8947,0.105896
4.5988,3,8,0.0998,1.414905,3.951842,0.2813,247.4127,0.111415
4.5988,3,9,0.0998,1.534282,3.793657,0.278279,290.5012,0.115654
4.5988,3,10,0.0998,1.370947,3.563,0.303301,315.0112,0.110552
4.5988,3,11,0.0998,1.337911,3.670096,0.259721,346.0142,0.101824
4.5988,3,12,0.0998,1.385738,3.850792,0.272022,386.7845,0.112157
2.4494,1,0,0.4387,0.567568,1.111303,0.812566,0.0,0.070566
2.4494,1,1,0.4387,0.619134,1.101718,0.793452,27.4326,0.071475
2.4494,1,2,0.4387,0.593194,1.100096,0.760979,54.6011,0.06878
2.4494,1,3,0.4387,0.628018,1.15766,0.743425,80.8843,0.070882
2.4494,1,4,0.4387,0.572819,1.139027,0.74432,114.1955,0.070619
2.4494,2,0,0.4387,0.723683,1.465511,0.497366,0.0,0.065153
2.4494,2,1,0.4387,0.63713,1.508687,0.531588,34.3981,0.05921
2.4494,2,2,0.4387,0.65703,1.537233,0.484324,67.0828,0.059664
2.4494,2,3,0.4387,0.669174,1.563412,0.499612,102.8993,0.060288
2.4494,2,4,0.4387,0.666879,1.539113,0.573292,135.0419,0.067386
2.4494,2,5,0.4387,0.657168,1.709444,0.547435,167.4957,0.065402
2.4494,2,6,0.4387,0.639684,1.552699,0.535428,204.6642,0.065943
2.4494,2,7,0.4387,0.638513,1.549469,0.525858,235.7283,0.060277
2.4494,3,0,0.4387,0.717949,2.143672,0.261467,0.0,0.057076
2.4494,3,1,0.4387,0.786033,2.122925,0.264091,30.4841,0.054008
2.4494,3,2,0.4387,0.678131,1.990967,0.257682,63.823,0.050477
2.4494,3,3,0.4387,0.75231,2.214773,0.265669,92.6229,0.054889
2.4494,3,4,0.4387,0.751117,2.362116,0.265057,121.8788,0.05925
2.4494,3,5,0.4387,0.77507,2.200703,0.269589,164.9046,0.056583
2.4494,3,6,0.4387,0.702013,2.040841,0.234641,191.4563,0.051329
2.4494,3,7,0.4387,0.727021,2.140115,0.264408,220.9694,0.054126
2.4494,3,8,0.4387,0.712651,2.252478,0.280847,242.42,0.053254
2.4494,3,9,0.4387,0.776748,2.071242,0.255523,286.7488,0.05445
2.4494,3,10,0.4387,0.770822,2.100939,0.244778,317.8994,0.052444
2.4494,3,11,0.4387,0.752765,2.2201,0.249003,356.9665,0.06139
2.4494,3,12,0.4387,0.68729,2.075797,0.273674,378.4029,0.054385
4.2903,1,0,0.6411,1.077999,1.954363,0.71533,0.0,0.118417
4.2903,1,1,0.6411,1.041835,2.23335,0.679674,26.3376,0.110532
4.2903,1,2,0.6411,1.034351,2.242095,0.745925,56.1191,0.106884
4.2903,1,3,0.6411,1.008639,2.086046,0.763662,83.5146,0.121037
4.2903,1,4,0.6411,1.01096,2.098081,0.775948,113.5609,0.126486
4.2903,2,0,0.6411,1.273451,2.734142,0.470278,0.0,0.107994
4.2903,2,1,0.6411,1.190959,2.960818,0.491259,33.6421,0.107082
4.2903,2,2,0.6411,1.190018,2.6437,0.493896,67.3197,0.109524
4.2903,2,3,0.6411,1.103538,2.877497,0.465488,102.8646,0.093931
4.2903,2,4,0.6411,1.093646,2.532393,0.505641,135.6825,0.103014
4.2903,2,5,0.6411,1.117433,2.891024,0.479641,168.1978,0.101699
4.2903,2,6,0.6411,1.176178,2.739614,0.500019,207.1707,0.111017
4.2903,2,7,0.6411,1.135902,2.760736,0.510208,240.2808,0.111068
4.2903,3,0,0.6411,1.26904,3.96032,0.241906,0.0,0.093718
4.2903,3,1,0.6411,1.317659,4.307659,0.262898,31.0179,0.088741
4.2903,3,2,0.6411,1.217912,4.083236,0.235975,62.8271,0.092367
4.2903,3,3,0.6411,1.32969,4.339827,0.245945,94.4726,0.094117
4.2903,3,4,0.6411,1.243487,3.704057,0.255916,126.3966,0.093672
4.2903,3,5,0.6411,1.359029,3.924189,0.248598,156.3336,0.099403
4.2903,3,6,0.6411,1.23013,3.838446,0.239618,197.2272,0.097389
4.2903,3,7,0.6411,1.185942,4.220277,0.238056,218.1058,0.098118
4.2903,3,8,0.6411,1.245251,4.047784,0.236907,251.4526,0.096756
4.2903,3,9,0.6411,1.254508,4.334557,0.224909,280.1273,0.096348
4.2903,3,10,0.6411,1.315366,4.230421,0.254803,321.5229,0.093892
4.2903,3,11,0.6411,1.258935,4.122125,0.258849,337.1163,0.095428
4.2903,3,12,0.6411,1.184172,3.783458,0.248868,394.2048,0.093905
